personId,gameId,home,points,assists,reboundsTotal
201587,22400196,0,0.0,0.0,4.0
201587,22400200,1,7.0,2.0,3.0
201587,22400215,0,3.0,1.0,3.0
201587,22400222,0,3.0,1.0,1.0
201587,22400016,0,0.0,0.0,1.0
201587,22400243,1,2.0,0.0,1.0
201587,22400251,1,9.0,0.0,3.0
201587,22400259,1,5.0,0.0,4.0
201587,22400034,1,9.0,0.0,3.0
201587,22400274,0,3.0,3.0,3.0
201587,22400281,0,0.0,1.0,4.0
201587,22400291,0,3.0,2.0,3.0
201587,22400044,0,12.0,1.0,2.0
201587,22400314,1,3.0,5.0,3.0
201587,22400060,1,0.0,3.0,4.0
201587,22400324,1,0.0,0.0,0.0
201587,22400356,1,0.0,1.0,4.0
201587,22401213,0,6.0,0.0,1.0
201587,22401226,1,4.0,0.0,3.0
201587,22400368,0,3.0,3.0,4.0
201587,22400385,0,3.0,2.0,0.0
201587,22400399,0,6.0,4.0,5.0
201587,22400426,1,3.0,3.0,5.0
